1757263694.398278,0.0007224082946777344,0.22081275284290314,0.0002512999053578824,3.51732196577359e-05,0.7781783938407898,Calm,0.778178,1.0
1757263695.398603,0.0007152682519517839,0.221185103058815,0.0002504661970306188,3.5313787520863116e-05,0.7778139114379883,Calm,0.777814,1.0
1757263696.398501,0.0007000017794780433,0.22036978602409363,0.00024997792206704617,3.5819626646116376e-05,0.7786445021629333,Calm,0.778645,1.0
1757263697.398919,0.0006822524010203779,0.2189042717218399,0.00024740397930145264,3.643852687673643e-05,0.7801297307014465,Calm,0.78013,1.0
1757263698.399097,0.0006662355153821409,0.21743662655353546,0.0002458941889926791,3.757570084417239e-05,0.7816137671470642,Calm,0.781614,1.0
1757263699.399333,0.0006426800391636789,0.21610966324806213,0.0002440305397612974,3.9088969060685486e-05,0.7829646468162537,Calm,0.782965,1.0
1757263700.399438,0.0006311667384579778,0.21488261222839355,0.00024498661514371634,4.102116508875042e-05,0.7842003107070923,Calm,0.7842,1.0
1757263701.399571,0.0006159496260806918,0.219184011220932,0.00023996899835765362,4.31687876698561e-05,0.7799170017242432,Calm,0.779917,1.0
1757263702.39977,0.000593201199080795,0.22099971771240234,0.0002308641269337386,4.5560205762740225e-05,0.7781307697296143,Calm,0.778131,1.0
1757263703.3998141,0.0005689668469130993,0.2190476506948471,0.00022244357387535274,4.857089152210392e-05,0.7801125049591064,Calm,0.780113,1.0
1757263704.399934,0.0005494875949807465,0.21759888529777527,0.0002145850594388321,5.08553785039112e-05,0.7815862894058228,Calm,0.781586,1.0
1757263705.3999019,0.0005256192525848746,0.21136143803596497,0.00020600004063453525,5.135920218890533e-05,0.7878556847572327,Calm,0.787856,1.0
1757263706.400208,0.0005117666441947222,0.20779410004615784,0.00019934702140744776,5.1623595936689526e-05,0.7914432287216187,Calm,0.791443,1.0
1757263707.400311,0.0005045242724008858,0.20592379570007324,0.00019440651522018015,5.185922054806724e-05,0.7933254837989807,Calm,0.793325,1.0
1757263708.443171,0.0004994232440367341,0.20489034056663513,0.00019039574544876814,5.178015271667391e-05,0.7943681478500366,Calm,0.794368,1.0
1757263709.400473,0.0005017048097215593,0.2054537683725357,0.00018894979439210147,5.1520120905479416e-05,0.7938041687011719,Calm,0.793804,1.0
1757263710.4005,0.000503021408803761,0.20493285357952118,0.00018699532665777951,5.093788422527723e-05,0.7943263053894043,Calm,0.794326,1.0
1757263711.400634,0.0005064839497208595,0.2061232179403305,0.00018833318608812988,5.0120077503379434e-05,0.793131947517395,Calm,0.793132,1.0
1757263712.400712,0.0005142801674082875,0.21072383224964142,0.00019320521096233279,4.9543763452675194e-05,0.7885192632675171,Calm,0.788519,1.0
1757263713.400352,0.0005172459641471505,0.21607673168182373,0.0001955680054379627,4.8523488658247516e-05,0.7831621170043945,Sad,0.783162,1.0
1757328763.933533,0.0005405405536293983,0.24593961238861084,0.00020746792142745107,4.3492367694852874e-05,0.7532688975334167,Calm,0.753269,1.0
1757328764.930777,0.0005418366636149585,0.2465246021747589,0.0002072014904115349,4.335923586040735e-05,0.7526830434799194,Calm,0.752683,1.0
1757328765.9308329,0.0005450241733342409,0.24811387062072754,0.00020737052545882761,4.304178582970053e-05,0.7510907649993896,Calm,0.751091,1.0
1757328766.930829,0.0005523837171494961,0.2507920265197754,0.00020858659991063178,4.2641804611776024e-05,0.7484044432640076,Calm,0.748404,1.0
1757328767.93081,0.0005573537782765925,0.25328460335731506,0.0002089047629851848,4.203229764243588e-05,0.745907187461853,Calm,0.745907,1.0
1757328768.930367,0.0005644687335006893,0.25555142760276794,0.0002100976707879454,4.136047209613025e-05,0.7436327338218689,Calm,0.743633,1.0
1757328769.930625,0.0005684437928721309,0.256904661655426,0.00021014093363191932,4.054188684676774e-05,0.7422763109207153,Calm,0.742276,1.0
1757328770.930842,0.0005721119814552367,0.25782284140586853,0.00021169026149436831,3.981379995821044e-05,0.7413536310195923,Calm,0.741354,1.0
1757328771.930764,0.0005757726612500846,0.25890520215034485,0.00021419604308903217,3.9019083487801254e-05,0.7402659058570862,Calm,0.740266,1.0
1757328772.9307609,0.0005785695393569767,0.26000574231147766,0.0002156165282940492,3.83097940357402e-05,0.7391618490219116,Calm,0.739162,1.0
1757328773.9307399,0.0005809342255815864,0.26012250781059265,0.000216806452954188,3.7804220482939854e-05,0.7390420436859131,Calm,0.739042,1.0
1757328774.930362,0.0005817168857902288,0.2598225176334381,0.0002179770526709035,3.741659747902304e-05,0.7393404841423035,Calm,0.73934,1.0
1757328775.930721,0.0005794676253572106,0.25706779956817627,0.00021893903613090515,3.729570016730577e-05,0.7420966029167175,Calm,0.742097,1.0
1757328776.930721,0.0005771208088845015,0.25229278206825256,0.00021915593242738396,3.7295001675374806e-05,0.7468737363815308,Calm,0.746874,1.0
1757328777.955728,0.0005783126107417047,0.24651622772216797,0.000220308022107929,3.746252696146257e-05,0.7526478171348572,Calm,0.752648,1.0
1757328778.930797,0.0005774676683358848,0.23915499448776245,0.0002204172487836331,3.780397673835978e-05,0.7600094079971313,Calm,0.760009,1.0
1757328779.93076,0.0005727099487558007,0.2326589822769165,0.0002217657456640154,3.821023346972652e-05,0.7665084600448608,Calm,0.766508,1.0
